mes_objetivo,fecha_prediccion,probabilidad_sube,posicion,objetivo,fin_entrenamiento,n_entrenamiento,acierto,config_hash,commit,hash_datos,generado_en
2015-04-30,2015-03-31,0.5333460696642716,1,1.0,2014-11-30,606,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2015-05-31,2015-04-30,0.5891480411833578,1,0.0,2014-11-30,606,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2015-06-30,2015-05-31,0.4740136697780151,-1,0.0,2014-11-30,606,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2015-07-31,2015-06-30,0.4888126536479638,-1,0.0,2014-11-30,606,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2015-08-31,2015-07-31,0.39238139557342183,-1,1.0,2014-11-30,606,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2015-09-30,2015-08-31,0.5973060045584196,1,1.0,2014-11-30,606,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2015-10-31,2015-09-30,0.5178545897578256,1,0.0,2014-11-30,606,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2015-11-30,2015-10-31,0.45806865090216276,-1,0.0,2014-11-30,606,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2015-12-31,2015-11-30,0.5320473070833066,1,0.0,2014-11-30,606,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-01-31,2015-12-31,0.44761591304906234,-1,1.0,2015-11-30,618,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-02-29,2016-01-31,0.5927715856790094,1,0.0,2015-11-30,618,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-03-31,2016-02-29,0.5043499316915483,1,1.0,2015-11-30,618,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-04-30,2016-03-31,0.5426419793975116,1,1.0,2015-11-30,618,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-05-31,2016-04-30,0.6432917718041182,1,0.0,2015-11-30,618,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-06-30,2016-05-31,0.5019327778682291,1,0.0,2015-11-30,618,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-07-31,2016-06-30,0.5019934308920146,1,0.0,2015-11-30,618,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-08-31,2016-07-31,0.5541089928290547,1,1.0,2015-11-30,618,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-09-30,2016-08-31,0.6532960705858109,1,0.0,2015-11-30,618,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-10-31,2016-09-30,0.5152461491373075,1,1.0,2015-11-30,618,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-11-30,2016-10-31,0.6804046267522142,1,1.0,2015-11-30,618,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2016-12-31,2016-11-30,0.778591921161233,1,1.0,2015-11-30,618,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-01-31,2016-12-31,0.660340025497666,1,0.0,2016-11-30,630,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-02-28,2017-01-31,0.495880582814577,-1,0.0,2016-11-30,630,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-03-31,2017-02-28,0.5993250852261711,1,0.0,2016-11-30,630,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-04-30,2017-03-31,0.5807806793398184,1,0.0,2016-11-30,630,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-05-31,2017-04-30,0.5823635607563771,1,0.0,2016-11-30,630,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-06-30,2017-05-31,0.5290902023567774,1,1.0,2016-11-30,630,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-07-31,2017-06-30,0.6939999989448257,1,0.0,2016-11-30,630,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-08-31,2017-07-31,0.6455617863408284,1,0.0,2016-11-30,630,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-09-30,2017-08-31,0.5397689539049343,1,1.0,2016-11-30,630,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-10-31,2017-09-30,0.6834129221153928,1,1.0,2016-11-30,630,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-11-30,2017-10-31,0.5571915830729747,1,0.0,2016-11-30,630,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2017-12-31,2017-11-30,0.5161649197458236,1,1.0,2016-11-30,630,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-01-31,2017-12-31,0.5165831768235456,1,0.0,2017-11-30,642,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-02-28,2018-01-31,0.46911442991960406,-1,0.0,2017-11-30,642,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-03-31,2018-02-28,0.43472250973964177,-1,0.0,2017-11-30,642,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-04-30,2018-03-31,0.4565425600085675,-1,1.0,2017-11-30,642,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-05-31,2018-04-30,0.47639835226168603,-1,0.0,2017-11-30,642,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-06-30,2018-05-31,0.41273098765528055,-1,0.0,2017-11-30,642,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-07-31,2018-06-30,0.46449857445829845,-1,1.0,2017-11-30,642,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-08-31,2018-07-31,0.5866403520455014,1,0.0,2017-11-30,642,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-09-30,2018-08-31,0.4440383120666433,-1,0.0,2017-11-30,642,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-10-31,2018-09-30,0.5038668945020826,1,1.0,2017-11-30,642,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-11-30,2018-10-31,0.645077644411173,1,1.0,2017-11-30,642,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2018-12-31,2018-11-30,0.49624806296343704,-1,0.0,2017-11-30,642,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-01-31,2018-12-31,0.38507155489696415,-1,0.0,2018-11-30,654,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-02-28,2019-01-31,0.47506272942164207,-1,0.0,2018-11-30,654,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-03-31,2019-02-28,0.41194454172842815,-1,0.0,2018-11-30,654,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-04-30,2019-03-31,0.38828545754016375,-1,1.0,2018-11-30,654,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-05-31,2019-04-30,0.6047356062160123,1,0.0,2018-11-30,654,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-06-30,2019-05-31,0.447111472630517,-1,0.0,2018-11-30,654,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-07-31,2019-06-30,0.4817306606422037,-1,1.0,2018-11-30,654,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-08-31,2019-07-31,0.5425736894477271,1,0.0,2018-11-30,654,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-09-30,2019-08-31,0.367059073299391,-1,1.0,2018-11-30,654,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-10-31,2019-09-30,0.7309311258005944,1,0.0,2018-11-30,654,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-11-30,2019-10-31,0.41850805762111093,-1,0.0,2018-11-30,654,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2019-12-31,2019-11-30,0.4177229231955754,-1,1.0,2018-11-30,654,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-01-31,2019-12-31,0.5498441183990025,1,0.0,2019-11-30,666,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-02-29,2020-01-31,0.33664269247391126,-1,0.0,2019-11-30,666,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-03-31,2020-02-29,0.3887943796439172,-1,0.0,2019-11-30,666,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-04-30,2020-03-31,0.10160827561841745,-1,0.0,2019-11-30,666,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-05-31,2020-04-30,0.34103328970131014,-1,0.0,2019-11-30,666,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-06-30,2020-05-31,0.2582173162301179,-1,0.0,2019-11-30,666,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-07-31,2020-06-30,0.40581539494706653,-1,0.0,2019-11-30,666,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-08-31,2020-07-31,0.45447870184271794,-1,0.0,2019-11-30,666,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-09-30,2020-08-31,0.38586779496062706,-1,0.0,2019-11-30,666,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-10-31,2020-09-30,0.3686901750526491,-1,1.0,2019-11-30,666,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-11-30,2020-10-31,0.5486812599195982,1,1.0,2019-11-30,666,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2020-12-31,2020-11-30,0.4566963610827413,-1,0.0,2019-11-30,666,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-01-31,2020-12-31,0.29385228092894633,-1,1.0,2020-11-30,678,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-02-28,2021-01-31,0.47296552707636763,-1,1.0,2020-11-30,678,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-03-31,2021-02-28,0.5690685796027992,1,1.0,2020-11-30,678,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-04-30,2021-03-31,0.5469612867444169,1,0.0,2020-11-30,678,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-05-31,2021-04-30,0.35935309704773116,-1,1.0,2020-11-30,678,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-06-30,2021-05-31,0.6736506495173193,1,0.0,2020-11-30,678,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-07-31,2021-06-30,0.30958538964831306,-1,0.0,2020-11-30,678,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-08-31,2021-07-31,0.4982209173773723,-1,0.0,2020-11-30,678,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-09-30,2021-08-31,0.6179809881128185,1,1.0,2020-11-30,678,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-10-31,2021-09-30,0.733955471857574,1,0.0,2020-11-30,678,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-11-30,2021-10-31,0.5100718186171375,1,0.0,2020-11-30,678,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2021-12-31,2021-11-30,0.5333634253762586,1,1.0,2020-11-30,678,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-01-31,2021-12-31,0.6380611752780007,1,1.0,2021-11-30,690,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-02-28,2022-01-31,0.8552932707555758,1,1.0,2021-11-30,690,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-03-31,2022-02-28,0.5764915616058411,1,0.0,2021-11-30,690,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-04-30,2022-03-31,0.4063728686848064,-1,1.0,2021-11-30,690,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-05-31,2022-04-30,0.7401773178824943,1,1.0,2021-11-30,690,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-06-30,2022-05-31,0.7390843628872222,1,0.0,2021-11-30,690,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-07-31,2022-06-30,0.36437692756275836,-1,0.0,2021-11-30,690,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-08-31,2022-07-31,0.4756337125870394,-1,0.0,2021-11-30,690,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-09-30,2022-08-31,0.6588896720031822,1,0.0,2021-11-30,690,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-10-31,2022-09-30,0.628657993568757,1,1.0,2021-11-30,690,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-11-30,2022-10-31,0.7740109288138687,1,1.0,2021-11-30,690,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2022-12-31,2022-11-30,0.5913990292465995,1,1.0,2021-11-30,690,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-01-31,2022-12-31,0.6045148070462567,1,0.0,2022-11-30,702,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-02-28,2023-01-31,0.4412926456153492,-1,0.0,2022-11-30,702,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-03-31,2023-02-28,0.5468175956021935,1,0.0,2022-11-30,702,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-04-30,2023-03-31,0.34225284664531647,-1,0.0,2022-11-30,702,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-05-31,2023-04-30,0.5478898047256522,1,0.0,2022-11-30,702,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-06-30,2023-05-31,0.32259954811670005,-1,0.0,2022-11-30,702,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-07-31,2023-06-30,0.49704147203793353,-1,1.0,2022-11-30,702,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-08-31,2023-07-31,0.642859945404217,1,0.0,2022-11-30,702,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-09-30,2023-08-31,0.4588637298782771,-1,1.0,2022-11-30,702,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-10-31,2023-09-30,0.5238088642250928,1,1.0,2022-11-30,702,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-11-30,2023-10-31,0.4978198776047848,-1,1.0,2022-11-30,702,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2023-12-31,2023-11-30,0.5149001448400191,1,1.0,2022-11-30,702,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-01-31,2023-12-31,0.5882170436654017,1,0.0,2023-11-30,714,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-02-29,2024-01-31,0.4113012131345715,-1,0.0,2023-11-30,714,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-03-31,2024-02-29,0.37368385385414377,-1,1.0,2023-11-30,714,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-04-30,2024-03-31,0.623404239656963,1,0.0,2023-11-30,714,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-05-31,2024-04-30,0.4926857946295961,-1,0.0,2023-11-30,714,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-06-30,2024-05-31,0.47760696467762787,-1,0.0,2023-11-30,714,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-07-31,2024-06-30,0.4420950548895871,-1,1.0,2023-11-30,714,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-08-31,2024-07-31,0.6825938709823651,1,0.0,2023-11-30,714,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-09-30,2024-08-31,0.4580898833960542,-1,0.0,2023-11-30,714,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-10-31,2024-09-30,0.3729739789323025,-1,1.0,2023-11-30,714,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-11-30,2024-10-31,0.4918503217836678,-1,1.0,2023-11-30,714,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2024-12-31,2024-11-30,0.49171707875613097,-1,0.0,2023-11-30,714,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-01-31,2024-12-31,0.3883050544046828,-1,1.0,2024-11-30,726,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-02-28,2025-01-31,0.5093327786342834,1,1.0,2024-11-30,726,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-03-31,2025-02-28,0.636271530325342,1,1.0,2024-11-30,726,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-04-30,2025-03-31,0.5687211831886363,1,0.0,2024-11-30,726,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-05-31,2025-04-30,0.306889383250191,-1,0.0,2024-11-30,726,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-06-30,2025-05-31,0.33870453500671066,-1,0.0,2024-11-30,726,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-07-31,2025-06-30,0.39313080696161984,-1,0.0,2024-11-30,726,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-08-31,2025-07-31,0.47573327835204393,-1,1.0,2024-11-30,726,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-09-30,2025-08-31,0.6347664262714768,1,0.0,2024-11-30,726,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-10-31,2025-09-30,0.4966906071217928,-1,0.0,2024-11-30,726,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-11-30,2025-10-31,0.4127348314109718,-1,1.0,2024-11-30,726,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2025-12-31,2025-11-30,0.6170239524385941,1,1.0,2024-11-30,726,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2026-01-31,2025-12-31,0.5824516202599199,1,1.0,2025-11-30,738,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2026-02-28,2026-01-31,0.6182394105149852,1,1.0,2025-11-30,738,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2026-03-31,2026-02-28,0.5919598737267652,1,1.0,2025-11-30,738,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2026-04-30,2026-03-31,0.5742185424664197,1,0.0,2025-11-30,738,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2026-05-31,2026-04-30,0.43447433298432453,-1,0.0,2025-11-30,738,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2026-06-30,2026-05-31,0.4363090445750402,-1,1.0,2025-11-30,738,False,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2026-07-31,2026-06-30,0.6261331060558821,1,1.0,2025-11-30,738,True,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
2026-08-31,2026-07-31,0.5972201339646017,1,,2025-11-30,738,,c1c7ebb7a0ce,f40c3d3,bdce90482268,2026-09-22T11:25:40+00:00
